DISTRICT,YEAR,Rainfall,AvgTemp,RelativeHumidity,SoilTemp,Sand,PHLevel,Phosohorus,Potassium,Clay,PRODUCTION,ProductionArea
Taplejung,2005,1044.38,13.869166666666668,66.66583333333334,13.5425,59.59,6.218,191.256,433.222,9.223,2879.0,1895.0
Taplejung,2006,950.16,14.180833333333332,66.315,13.85,59.59,6.218,191.256,433.222,9.223,2879.0,1895.0
Taplejung,2007,1143.58,13.836666666666666,69.25083333333333,13.521666666666668,59.59,6.218,191.256,433.222,9.223,2879.0,1895.0
Taplejung,2008,1045.99,13.751666666666669,70.07000000000001,13.54,59.59,6.218,191.256,433.222,9.223,2285.0,1890.0
Taplejung,2009,988.8,14.204166666666666,64.31666666666666,13.7975,59.59,6.218,191.256,433.222,9.223,2300.0,1890.0
Taplejung,2010,1396.19,14.199166666666663,66.74666666666667,13.779166666666669,59.59,6.218,191.256,433.222,9.223,3921.0,1895.0
Taplejung,2011,1338.1,13.4775,71.69666666666667,13.136666666666663,59.59,6.218,191.256,433.222,9.223,2783.0,1210.0
Taplejung,2012,1041.1,13.684166666666668,63.58166666666667,13.129166666666668,59.59,6.218,191.256,433.222,9.223,3600.0,1895.0
Taplejung,2013,1412.12,13.940833333333332,66.5725,13.4425,59.59,6.218,191.256,433.222,9.223,2016.0,925.0
Taplejung,2014,1044.5800000000002,14.123333333333337,67.73416666666667,13.664166666666668,59.59,6.218,191.256,433.222,9.223,2271.0,1060.0
Taplejung,2015,1271.21,14.105,71.48583333333333,13.710833333333332,59.59,6.218,191.256,433.222,9.223,2928.083333333333,1397.0
Taplejung,2016,1431.7,14.553333333333336,70.15916666666668,13.875833333333333,59.59,6.218,191.256,433.222,9.223,2928.083333333333,1397.0
Taplejung,2017,1269.82,14.355,71.59583333333333,13.873333333333337,59.59,6.218,191.256,433.222,9.223,2928.083333333333,1397.0
Taplejung,2018,38.55,13.750833333333333,70.66333333333334,13.355,59.59,6.218,191.256,433.222,9.223,2928.083333333333,1397.0
Taplejung,2019,45.09,13.861666666666666,72.28333333333333,13.506666666666668,59.59,6.218,191.256,433.222,9.223,2928.083333333333,1397.0
Terhathum,2003,827.39,13.8325,64.35166666666667,13.544166666666667,57.684,6.15,95.365,372.655,14.658,4380.0,2577.0
Terhathum,2004,1027.24,13.688333333333333,68.73666666666666,13.390833333333331,57.684,6.15,95.365,372.655,14.658,4535.0,2577.0
Terhathum,2005,1044.38,13.869166666666668,66.66583333333334,13.5425,57.684,6.15,95.365,372.655,14.658,4200.0,2577.0
Terhathum,2006,950.16,14.180833333333332,66.315,13.85,57.684,6.15,95.365,372.655,14.658,3960.0,2640.0
Terhathum,2007,1143.58,13.836666666666666,69.25083333333333,13.521666666666668,57.684,6.15,95.365,372.655,14.658,4320.0,2550.0
Terhathum,2008,1045.99,13.751666666666669,70.07000000000001,13.54,57.684,6.15,95.365,372.655,14.658,3272.0,2600.0
Terhathum,2009,988.8,14.204166666666666,64.31666666666666,13.7975,57.684,6.15,95.365,372.655,14.658,3272.0,2600.0
Terhathum,2010,1396.19,14.199166666666663,66.74666666666667,13.779166666666669,57.684,6.15,95.365,372.655,14.658,4505.0,2650.0
Terhathum,2011,1338.1,13.4775,71.69666666666667,13.136666666666663,57.684,6.15,95.365,372.655,14.658,5445.0,2750.0
Terhathum,2012,1041.1,13.684166666666668,63.58166666666667,13.129166666666668,57.684,6.15,95.365,372.655,14.658,5900.0,2600.0
Terhathum,2013,1412.12,13.940833333333332,66.5725,13.4425,57.684,6.15,95.365,372.655,14.658,5675.0,2500.0
Terhathum,2014,1044.5800000000002,14.123333333333337,67.73416666666667,13.664166666666668,57.684,6.15,95.365,372.655,14.658,5500.0,2500.0
Terhathum,2015,1271.21,14.105,71.48583333333333,13.710833333333332,57.684,6.15,95.365,372.655,14.658,4580.333333333333,2600.0
Terhathum,2016,1431.7,14.553333333333336,70.15916666666668,13.875833333333333,57.684,6.15,95.365,372.655,14.658,4580.333333333333,2600.0
Terhathum,2017,1269.82,14.355,71.59583333333333,13.873333333333337,57.684,6.15,95.365,372.655,14.658,4580.333333333333,2600.0
Terhathum,2018,38.55,13.750833333333333,70.66333333333334,13.355,57.684,6.15,95.365,372.655,14.658,4580.333333333333,2600.0
Terhathum,2019,45.09,13.861666666666666,72.28333333333333,13.506666666666668,57.684,6.15,95.365,372.655,14.658,4580.333333333333,2600.0
Udayapur,2003,732.22,23.425,53.344166666666666,23.4375,52.582,6.412,70.433,405.326,18.84,8185.0,4815.0
Udayapur,2004,1126.1,23.02083333333333,59.04083333333333,22.73583333333333,52.582,6.412,70.433,405.326,18.84,9173.0,4825.0
Udayapur,2005,1058.24,23.435,56.57,23.205,52.582,6.412,70.433,405.326,18.84,9100.0,4825.0
Udayapur,2006,1054.44,23.361666666666665,57.30166666666667,23.129166666666663,52.582,6.412,70.433,405.326,18.84,10258.0,4885.0
Udayapur,2007,1163.92,22.795,61.211666666666666,22.5725,52.582,6.412,70.433,405.326,18.84,11640.0,4830.0
Udayapur,2008,1111.88,22.97583333333333,61.19333333333333,22.84583333333333,52.582,6.412,70.433,405.326,18.84,9694.0,4800.0
Udayapur,2009,916.87,23.69833333333333,53.72416666666667,23.535833333333333,52.582,6.412,70.433,405.326,18.84,10950.0,4800.0
Udayapur,2010,1101.96,23.531666666666663,57.73083333333333,23.31833333333333,52.582,6.412,70.433,405.326,18.84,11000.0,4900.0
Udayapur,2011,1247.4,22.669166666666666,61.725,22.365,52.582,6.412,70.433,405.326,18.84,14322.0,5115.0
Udayapur,2012,921.03,23.061666666666667,53.7525,22.879166666666663,52.582,6.412,70.433,405.326,18.84,16286.0,5119.0
Udayapur,2013,1179.66,22.88,58.75666666666667,22.736666666666665,52.582,6.412,70.433,405.326,18.84,15826.0,5120.0
Udayapur,2014,992.69,23.3575,57.72416666666667,23.11583333333333,52.582,6.412,70.433,405.326,18.84,12456.0,5126.0
Udayapur,2015,1223.4,23.605833333333333,59.13333333333333,23.23,52.582,6.412,70.433,405.326,18.84,11574.166666666666,5076.0
Udayapur,2016,1377.81,23.859166666666667,59.774166666666666,23.22833333333333,52.582,6.412,70.433,405.326,18.84,11574.166666666666,5076.0
Udayapur,2017,1172.27,23.749166666666667,60.95333333333334,23.266666666666666,52.582,6.412,70.433,405.326,18.84,11574.166666666666,5076.0
Udayapur,2018,32.29,23.316666666666663,57.2375,22.98166666666667,52.582,6.412,70.433,405.326,18.84,11574.166666666666,5076.0
Udayapur,2019,41.55,23.3375,61.32916666666667,23.12833333333333,52.582,6.412,70.433,405.326,18.84,11574.166666666666,5076.0
